62.75,89.00,1423.00,9.00,48.00,21.18,59.00
61.57,89.00,1497.25,9.00,48.00,21.18,59.00
60.39,89.00,1544.75,9.00,48.00,21.18,59.00
59.61,89.00,1557.25,10.00,48.00,20.78,58.00
58.04,89.00,1596.00,10.00,48.00,19.22,55.00
52.16,88.00,1619.25,11.00,48.00,19.22,52.00
46.27,88.00,1622.00,11.00,48.00,17.65,49.00
43.14,88.00,1618.25,11.00,48.00,17.25,47.00
40.00,89.00,1637.00,12.00,48.00,17.25,42.00
37.65,88.00,1620.50,12.00,48.00,15.29,37.00
34.90,88.00,1522.25,12.00,48.00,15.29,32.00
30.59,89.00,1496.75,12.00,48.00,15.29,28.00
27.06,88.00,1422.75,13.00,48.00,14.51,27.00
25.10,88.00,1381.00,13.00,48.00,14.51,25.00
24.31,89.00,1305.25,13.00,48.00,14.51,25.00
23.53,88.00,1265.75,12.00,48.00,14.51,24.00
23.14,88.00,1232.00,12.00,48.00,14.51,24.00
23.53,88.00,1172.50,12.00,48.00,14.12,24.00
23.53,89.00,1145.50,12.00,48.00,14.12,24.00
23.53,89.00,1100.50,12.00,48.00,14.12,24.00
23.92,89.00,1080.25,12.00,48.00,14.12,24.00
23.92,89.00,1065.25,12.00,48.00,14.12,24.00
24.71,89.00,1035.50,12.00,48.00,14.90,28.00
30.59,89.00,1049.50,12.00,48.00,17.25,34.00
34.12,89.00,1143.25,12.00,48.00,17.25,38.00
37.25,88.00,1221.25,12.00,48.00,17.25,38.00
36.47,89.00,1291.25,12.00,48.00,15.69,37.00
35.69,89.00,1401.00,12.00,48.00,16.47,37.00
36.47,89.00,1463.75,12.00,48.00,16.47,40.00
36.86,89.00,1568.00,12.00,48.00,17.25,41.00
36.86,89.00,1571.00,12.00,48.00,16.86,42.00
37.65,89.00,1561.50,12.00,48.00,16.86,42.00
37.65,89.00,1581.25,12.00,48.00,16.86,42.00
37.25,89.00,1597.75,12.00,48.00,16.86,42.00
37.25,88.00,1612.75,12.00,48.00,16.86,42.00
36.86,89.00,1619.50,12.00,48.00,16.86,42.00
36.86,89.00,1628.25,12.00,48.00,16.86,42.00
36.47,89.00,1643.75,12.00,48.00,17.25,42.00
36.47,89.00,1648.25,13.00,48.00,17.25,42.00
36.47,89.00,1664.00,13.00,48.00,16.86,42.00
36.08,89.00,1668.75,13.00,48.00,16.86,42.00
35.69,89.00,1681.50,13.00,48.00,16.86,41.00
34.90,89.00,1696.25,13.00,48.00,16.86,43.00
36.47,89.00,1685.25,13.00,48.00,19.22,48.00
39.61,89.00,1741.25,13.00,48.00,19.22,50.00
42.75,89.00,1741.00,13.00,48.00,19.22,53.00
45.88,89.00,1760.25,13.00,48.00,20.39,53.00
46.67,89.00,1817.75,13.00,48.00,20.78,55.00
49.02,88.00,1829.25,14.00,48.00,20.78,54.00
48.24,89.00,1863.75,14.00,48.00,19.61,51.00
44.71,89.00,1855.00,14.00,48.00,18.04,47.00
40.39,89.00,1838.00,14.00,48.00,18.04,43.00
35.69,88.00,1781.25,14.00,48.00,15.29,38.00
34.51,88.00,1577.25,14.00,48.00,15.29,33.00
31.76,89.00,1310.00,14.00,48.00,15.29,32.00
29.41,89.00,1255.00,15.00,48.00,15.29,31.00
29.02,89.00,1181.00,15.00,48.00,15.29,31.00
30.20,89.00,1067.00,15.00,48.00,15.29,32.00
31.76,88.00,1059.00,15.00,48.00,15.29,32.00
32.16,89.00,1055.25,15.00,48.00,15.29,32.00
32.55,89.00,1053.00,15.00,48.00,14.90,32.00
32.94,89.00,1035.75,15.00,48.00,14.90,32.00
33.33,88.00,1009.25,14.00,48.00,14.90,32.00
33.33,88.00,998.75,14.00,48.00,14.90,32.00
33.33,88.00,966.50,14.00,48.00,14.90,32.00
33.73,89.00,948.25,13.00,48.00,14.90,32.00
34.12,88.00,929.25,13.00,48.00,14.90,33.00
35.29,88.00,891.00,13.00,48.00,14.90,34.00
36.47,88.00,863.00,11.00,48.00,14.90,36.00
37.65,88.00,848.50,10.00,48.00,15.29,37.00
39.22,88.00,878.50,10.00,48.00,15.29,37.00
40.00,88.00,899.75,10.00,48.00,15.29,37.00
39.61,88.00,930.75,10.00,48.00,14.51,35.00
37.65,88.00,939.75,9.00,48.00,14.51,34.00
36.86,89.00,941.50,9.00,48.00,14.51,33.00
35.69,88.00,940.75,9.00,48.00,14.51,33.00
34.90,89.00,937.50,9.00,48.00,14.51,32.00
34.51,89.00,933.00,9.00,48.00,14.12,32.00
33.73,88.00,927.00,8.00,48.00,14.12,31.00
33.73,88.00,918.00,8.00,48.00,15.29,32.00
34.12,88.00,966.00,8.00,48.00,15.29,33.00
34.12,88.00,1022.75,8.00,48.00,15.29,32.00
33.33,88.00,1118.75,8.00,48.00,15.29,33.00
34.51,88.00,1155.25,8.00,48.00,16.86,38.00
37.25,89.00,1156.00,8.00,48.00,17.65,42.00
41.18,88.00,1197.25,8.00,48.00,17.65,45.00
42.75,89.00,1245.50,8.00,48.00,17.25,46.00
43.14,89.00,1263.00,8.00,48.00,16.08,44.00
42.75,89.00,1253.00,9.00,48.00,16.08,41.00
41.57,89.00,1073.50,9.00,48.00,14.51,37.00
37.65,89.00,1075.50,9.00,48.00,14.51,34.00
33.73,89.00,1068.75,9.00,48.00,14.51,32.00
32.16,89.00,1046.25,9.00,48.00,14.51,31.00
31.76,89.00,1043.50,9.00,48.00,14.51,31.00
31.37,89.00,1019.75,9.00,48.00,14.12,30.00
30.98,89.00,1001.50,9.00,48.00,14.12,30.00
30.98,89.00,988.00,8.00,48.00,14.12,29.00
30.59,89.00,966.50,8.00,48.00,15.29,31.00
